BGC0001494,0
BGC0001796,0
BGC0000356,0
BGC0002285,0
BGC0000449,0
BGC0000461,0
BGC0001779,0
BGC0001814,0
BGC0001674,0
BGC0002748,0
BGC0000593,0
BGC0002289,0
BGC0001561,0
BGC0001569,0
BGC0001781,0
BGC0001506,0
BGC0001655,0
BGC0001536,0
BGC0002432,0
BGC0001496,0
BGC0000594,0
BGC0002512,0
BGC0002380,0
BGC0002074,0
BGC0002061,0
BGC0002384,0
BGC0002053,0
BGC0002049,0
BGC0002425,0
BGC0002747,0
BGC0002746,0
BGC0002440,0
BGC0002092,1
BGC0001133,1
BGC0000358,1
BGC0001152,1
BGC0000389,1
BGC0000399,1
BGC0000398,1
BGC0000462,1
BGC0001312,1
BGC0002522,1
BGC0000433,1
BGC0000305,1
BGC0000464,1
BGC0000344,1
BGC0000411,1
BGC0000400,1
BGC0000463,1
BGC0001509,1
BGC0002564,1
BGC0002548,1
BGC0001824,1
BGC0002521,1
BGC0002379,1
BGC0001726,2
BGC0002743,2
BGC0001435,2
BGC0000999,2
BGC0002509,2
BGC0001466,2
BGC0002075,2
BGC0001553,2
BGC0000996,2
BGC0001043,2
BGC0002365,2
BGC0001556,2
BGC0002434,2
BGC0002269,2
BGC0002529,3
BGC0001345,3
BGC0002324,3
BGC0002491,3
BGC0002492,3
BGC0002496,3
BGC0002414,3
BGC0000454,3
BGC0002415,3
BGC0002528,3
BGC0002531,3
BGC0002473,3
BGC0001758,4
BGC0002259,4
BGC0002160,4
BGC0001207,4
BGC0001768,4
BGC0000403,4
BGC0001641,4
BGC0000456,4
BGC0001005,4
BGC0001608,4
BGC0002188,4
BGC0002109,4
BGC0002117,5
BGC0002569,5
BGC0000386,5
BGC0000330,5
BGC0000424,5
BGC0002329,5
BGC0002563,5
BGC0002418,5
BGC0002565,5
BGC0002408,5
BGC0002572,6
BGC0001176,6
BGC0001090,6
BGC0000582,6
BGC0001029,6
BGC0000402,6
BGC0000583,6
BGC0002319,6
BGC0002484,6
BGC0002309,7
BGC0002218,7
BGC0000673,7
BGC0001277,7
BGC0002279,7
BGC0002280,7
BGC0001201,7
BGC0001746,7
BGC0002283,7
BGC0000708,8
BGC0000712,8
BGC0000696,8
BGC0000693,8
BGC0000709,8
BGC0000236,8
BGC0000692,8
BGC0000713,8
BGC0000719,8
BGC0001128,9
BGC0001131,9
BGC0001792,9
BGC0000465,9
BGC0002095,9
BGC0002437,9
BGC0001135,9
BGC0001132,9
BGC0001568,10
BGC0001074,10
BGC0001558,10
BGC0000199,10
BGC0000273,10
BGC0000214,10
BGC0000212,10
BGC0000191,10
BGC0000349,11
BGC0000351,11
BGC0000423,11
BGC0000325,11
BGC0001767,11
BGC0001527,11
BGC0002466,11
BGC0002424,11
BGC0000223,12
BGC0002045,12
BGC0002047,12
BGC0002478,12
BGC0000262,12
BGC0000232,12
BGC0001596,12
BGC0002504,12
BGC0000368,13
BGC0000417,13
BGC0000309,13
BGC0000359,13
BGC0000451,13
BGC0002413,13
BGC0002431,14
BGC0000114,14
BGC0002038,14
BGC0000100,14
BGC0000084,14
BGC0002526,14
BGC0002540,15
BGC0000125,15
BGC0001709,15
BGC0000115,15
BGC0000138,15
BGC0002333,15
BGC0001579,16
BGC0000503,16
BGC0001576,16
BGC0001577,16
BGC0001660,16
BGC0002346,16
BGC0001473,17
BGC0000611,17
BGC0002353,17
BGC0001474,17
BGC0001471,17
BGC0000614,17
BGC0001438,18
BGC0000268,18
BGC0000229,18
BGC0001769,18
BGC0001384,18
BGC0000227,18
BGC0001462,19
BGC0000311,19
BGC0000418,19
BGC0000419,19
BGC0000289,19
BGC0001459,19
BGC0002607,20
BGC0001030,20
BGC0002609,20
BGC0002598,20
BGC0002605,20
BGC0002606,20
BGC0002072,21
BGC0001662,21
BGC0002356,21
BGC0002355,21
BGC0002498,21
BGC0002357,21
BGC0002071,22
BGC0000323,22
BGC0001548,22
BGC0002518,22
BGC0002351,22
BGC0002494,23
BGC0000460,23
BGC0002495,23
BGC0002474,23
BGC0002493,23
BGC0002311,24
BGC0001472,24
BGC0002363,24
BGC0001753,24
BGC0000615,24
BGC0001064,25
BGC0001180,25
BGC0001357,25
BGC0001663,25
BGC0001566,25
BGC0002595,26
BGC0002596,26
BGC0002593,26
BGC0001121,26
BGC0002594,26
BGC0002068,27
BGC0000255,27
BGC0001109,27
BGC0001092,27
BGC0001105,27
BGC0000722,28
BGC0000383,28
BGC0000723,28
BGC0000997,28
BGC0000804,28
BGC0000927,29
BGC0000819,29
BGC0000818,29
BGC0001084,29
BGC0002254,29
BGC0002435,30
BGC0001514,30
BGC0002039,30
BGC0002040,30
BGC0002462,30
BGC0002073,31
BGC0000940,31
BGC0000941,31
BGC0002305,31
BGC0001531,31
BGC0002297,32
BGC0001667,32
BGC0001017,32
BGC0001015,32
BGC0000396,32
BGC0002570,33
BGC0001014,33
BGC0002533,33
BGC0002613,33
BGC0000467,33
BGC0002544,34
BGC0000300,34
BGC0000366,34
BGC0001021,34
BGC0002534,34
BGC0002086,35
BGC0000094,35
BGC0000898,35
BGC0001830,35
BGC0000102,35
BGC0000695,36
BGC0000700,36
BGC0001095,36
BGC0000407,36
BGC0001416,37
BGC0001806,37
BGC0000447,37
BGC0001629,37
BGC0000101,38
BGC0000684,38
BGC0000261,38
BGC0000196,38
BGC0002543,39
BGC0001035,39
BGC0000338,39
BGC0002611,39
BGC0002059,40
BGC0001113,40
BGC0001114,40
BGC0000995,40
BGC0002560,41
BGC0000625,41
BGC0001802,41
BGC0001696,41
BGC0002469,42
BGC0000944,42
BGC0000939,42
BGC0001713,42
BGC0001653,43
BGC0000023,43
BGC0000050,43
BGC0000049,43
BGC0000612,44
BGC0002732,44
BGC0001376,44
BGC0000607,44
BGC0001048,45
BGC0001058,45
BGC0000963,45
BGC0002350,45
BGC0000092,46
BGC0000085,46
BGC0000055,46
BGC0000113,46
BGC0000312,47
BGC0000320,47
BGC0001341,47
BGC0000453,47
BGC0000353,48
BGC0001040,48
BGC0000994,48
BGC0001011,48
BGC0002412,49
BGC0001193,49
BGC0000373,49
BGC0002091,49
BGC0000629,50
BGC0001776,50
BGC0001082,50
BGC0002618,50
BGC0000668,51
BGC0001126,51
BGC0001612,51
BGC0001594,51
BGC0000291,52
BGC0000315,52
BGC0001826,52
BGC0002286,53
BGC0000426,53
BGC0001400,53
BGC0002382,54
BGC0001786,54
BGC0000591,54
BGC0002330,55
BGC0000528,55
BGC0001393,55
BGC0002079,56
BGC0000429,56
BGC0002078,56
BGC0002058,57
BGC0002158,57
BGC0002287,57
BGC0000521,58
BGC0000544,58
BGC0002316,58
BGC0002516,59
BGC0002175,59
BGC0002241,59
BGC0002536,60
BGC0002457,60
BGC0002458,60
BGC0002314,61
BGC0000326,61
BGC0001635,61
BGC0002416,62
BGC0002419,62
BGC0002420,62
BGC0002460,63
BGC0000821,63
BGC0000809,63
BGC0002230,64
BGC0002093,64
BGC0000959,64
BGC0001702,65
BGC0001052,65
BGC0001703,65
BGC0002475,66
BGC0001801,66
BGC0000412,66
BGC0001639,67
BGC0000581,67
BGC0001645,67
BGC0000981,68
BGC0000979,68
BGC0000980,68
BGC0001146,69
BGC0000603,69
BGC0001145,69
BGC0001452,70
BGC0000078,70
BGC0001522,70
BGC0002387,71
BGC0001060,71
BGC0001377,71
BGC0001694,72
BGC0000001,72
BGC0001492,72
BGC0002429,73
BGC0002427,73
BGC0002614,73
BGC0001540,74
BGC0000466,74
BGC0001607,74
BGC0000082,75
BGC0001004,75
BGC0000162,75
BGC0000097,76
BGC0001349,76
BGC0000029,76
BGC0000384,77
BGC0001085,77
BGC0000391,77
BGC0000095,78
BGC0001303,78
BGC0000142,78
BGC0002295,79
BGC0000375,79
