BGC0000288,BGC0000949,0.59
BGC0000288,BGC0001191,1.0
BGC0000288,BGC0002573,0.4
BGC0000288,BGC0000699,0.06
BGC0000288,BGC0000692,0.06
BGC0000288,BGC0002088,0.04
BGC0000288,BGC0000825,0.13
BGC0000288,BGC0000826,0.11
BGC0000288,BGC0002085,0.04
BGC0000288,BGC0000026,0.05
BGC0001205,BGC0000811,0.18
BGC0001205,BGC0001241,0.11
BGC0001205,BGC0002232,0.15
BGC0001205,BGC0001267,0.15
BGC0001761,BGC0001751,0.22
BGC0001761,BGC0001853,0.11
BGC0001761,BGC0001091,0.25
BGC0001761,BGC0001025,0.26
BGC0001761,BGC0001350,0.17
BGC0001761,BGC0001031,0.21
BGC0001761,BGC0001032,0.21
BGC0001761,BGC0001099,0.13
BGC0001761,BGC0002455,0.08
BGC0001761,BGC0002385,0.19
BGC0001287,BGC0000136,0.37
BGC0001287,BGC0001759,0.41
BGC0001287,BGC0001785,0.56
BGC0001287,BGC0002009,0.47
BGC0001287,BGC0000137,0.51
BGC0001287,BGC0000106,0.53
BGC0001287,BGC0000141,0.2
BGC0001287,BGC0001119,0.37
BGC0001287,BGC0001719,0.34
BGC0001287,BGC0001666,0.44
BGC0001133,BGC0001825,1.0
BGC0001667,BGC0001016,0.76
BGC0001667,BGC0001705,1.0
BGC0001667,BGC0001017,0.58
BGC0001667,BGC0002297,1.0
BGC0001667,BGC0001015,0.88
BGC0001667,BGC0000396,0.5
BGC0001667,BGC0002296,0.06
BGC0001667,BGC0002061,0.37
BGC0001667,BGC0002484,0.23
BGC0001667,BGC0002532,0.1
BGC0000351,BGC0000349,0.28
BGC0000106,BGC0001785,0.41
BGC0000106,BGC0001287,0.58
BGC0000106,BGC0000136,0.26
BGC0000106,BGC0002009,0.36
BGC0000106,BGC0000137,0.43
BGC0000106,BGC0001759,0.25
BGC0000106,BGC0000141,0.2
BGC0000106,BGC0002520,0.33
BGC0000106,BGC0001719,0.37
BGC0000106,BGC0001666,0.48
BGC0001001,BGC0002296,0.66
BGC0001001,BGC0001971,0.45
BGC0001001,BGC0001970,0.4
BGC0001001,BGC0001064,0.5
BGC0001001,BGC0001566,0.37
BGC0001001,BGC0001357,0.46
BGC0001001,BGC0000976,0.86
BGC0001001,BGC0001165,0.92
BGC0001001,BGC0002542,0.54
BGC0001001,BGC0000962,0.25
BGC0001060,BGC0002387,0.58
BGC0001060,BGC0001378,0.36
BGC0001060,BGC0002545,0.41
BGC0001060,BGC0001377,0.34
BGC0001060,BGC0000033,0.1
BGC0001060,BGC0000056,0.66
BGC0001060,BGC0000112,0.08
BGC0001060,BGC0000150,0.06
BGC0001060,BGC0000081,0.03
BGC0001060,BGC0001503,0.04
BGC0001040,BGC0000994,0.4
BGC0001040,BGC0000353,1.0
BGC0001040,BGC0002355,0.77
BGC0001040,BGC0001011,0.07
BGC0001040,BGC0001013,0.04
BGC0001040,BGC0002032,0.13
BGC0001040,BGC0002454,0.09
BGC0001040,BGC0000001,0.07
BGC0001040,BGC0002673,0.09
BGC0001040,BGC0000021,0.12
BGC0001025,BGC0002055,0.4
BGC0001025,BGC0002385,0.33
BGC0001025,BGC0002455,0.15
BGC0001025,BGC0000178,0.3
BGC0001025,BGC0000967,0.28
BGC0001025,BGC0001520,0.25
BGC0001025,BGC0001089,0.42
BGC0001025,BGC0000173,0.35
BGC0001025,BGC0002374,0.17
BGC0001025,BGC0000995,0.3
BGC0000245,BGC0001960,0.58
BGC0000245,BGC0002361,0.4
BGC0000245,BGC0002140,0.35
BGC0000245,BGC0001661,0.63
BGC0000245,BGC0001769,0.32
BGC0000245,BGC0001384,0.33
BGC0000245,BGC0002028,0.48
BGC0000245,BGC0000262,0.25
BGC0000245,BGC0000268,0.21
BGC0000245,BGC0000227,0.32
BGC0000613,BGC0001860,1.0
BGC0000613,BGC0000604,0.33
BGC0000613,BGC0001155,0.35
BGC0000613,BGC0000605,0.23
BGC0000613,BGC0001020,0.05
BGC0000613,BGC0002661,0.12
BGC0000180,BGC0001164,1.0
BGC0000936,BGC0001080,0.38
BGC0000936,BGC0002636,0.2
BGC0000936,BGC0002010,0.21
BGC0000936,BGC0001302,0.26
BGC0000936,BGC0001221,0.23
BGC0000936,BGC0002561,0.37
BGC0000936,BGC0002439,0.3
BGC0000936,BGC0000934,0.3
BGC0000936,BGC0002002,0.28
BGC0000936,BGC0000935,0.16
BGC0001717,BGC0001718,1.0
BGC0000970,BGC0001024,0.28
BGC0000970,BGC0000982,0.11
BGC0000970,BGC0001034,0.41
BGC0000970,BGC0000153,0.2
BGC0000970,BGC0000954,0.15
BGC0000970,BGC0001330,0.1
BGC0000970,BGC0001737,0.5
BGC0000970,BGC0001022,0.27
BGC0000970,BGC0001394,0.25
BGC0000970,BGC0000080,0.14
BGC0000184,BGC0000179,0.31
BGC0000184,BGC0000173,0.35
BGC0000184,BGC0002455,0.15
BGC0000184,BGC0002385,0.19
BGC0000184,BGC0001099,0.17
BGC0000184,BGC0001646,0.18
BGC0000184,BGC0001470,0.33
BGC0000184,BGC0000176,0.26
BGC0000184,BGC0002374,0.11
BGC0000184,BGC0001025,0.13
BGC0001479,BGC0000302,1.0
BGC0001479,BGC0001018,0.62
BGC0001479,BGC0002512,0.83
BGC0001479,BGC0000301,1.0
BGC0001479,BGC0002532,0.15
BGC0001479,BGC0002061,0.5
BGC0001479,BGC0000397,0.42
BGC0001479,BGC0000332,0.57
BGC0001479,BGC0002572,0.36
BGC0001479,BGC0002484,0.53
BGC0000186,BGC0002455,0.1
BGC0000186,BGC0002374,0.14
BGC0000186,BGC0002385,0.23
BGC0000186,BGC0000967,0.24
BGC0000186,BGC0001114,0.25
BGC0000186,BGC0002059,0.31
BGC0000186,BGC0001470,0.26
BGC0000186,BGC0000182,0.11
