BGC0001082,BGC0001776,0.7069292152923683
BGC0000179,BGC0002455,0.5130646456165783
BGC0002072,BGC0002357,0.7598211273082618
BGC0000002,BGC0001619,0.5239493586060415
BGC0002603,BGC0002614,0.5020549685695559
BGC0001049,BGC0002093,0.6300629350849742
BGC0000236,BGC0002369,0.526797824424851
BGC0002419,BGC0002420,0.6849907034570291
BGC0000708,BGC0000712,0.6525568585451095
BGC0001556,BGC0002365,0.5119282533846558
BGC0002355,BGC0002357,0.6329580304498303
BGC0001570,BGC0002051,0.8058030257168467
BGC0000058,BGC0002038,0.5196760735829776
BGC0000058,BGC0000126,0.5883040637776443
BGC0000411,BGC0002379,0.5152539449797099
BGC0000267,BGC0002070,0.5390510005000795
BGC0000446,BGC0001637,0.9331661186689033
BGC0000234,BGC0002477,0.5603787106798076
BGC0002598,BGC0002607,0.9032173386725665
BGC0000399,BGC0001509,0.7180812046119375
BGC0000935,BGC0001444,0.5372512352611032
BGC0002417,BGC0002420,0.9379391913051459
BGC0001083,BGC0002561,0.5590292026930735
BGC0001438,BGC0001769,0.5325500625037268
BGC0000231,BGC0000253,0.7335546659837989
BGC0000129,BGC0001068,0.5307408585787606
BGC0001043,BGC0001726,0.6027296312087377
BGC0000234,BGC0000236,0.6086313649845801
BGC0000235,BGC0002361,0.5474675102261221
BGC0000418,BGC0000419,0.9105669658445855
BGC0000109,BGC0002102,0.5251062183558237
BGC0001781,BGC0002074,0.5200393314800714
BGC0000058,BGC0001653,0.5313746923079191
BGC0000339,BGC0000434,0.5112816494423181
BGC0000151,BGC0002072,0.5264536374356551
BGC0000709,BGC0000713,0.8070538365322929
BGC0000058,BGC0000073,0.5297822873086202
BGC0000151,BGC0002356,0.5176873721581172
BGC0000996,BGC0000999,0.5689061736431872
BGC0001366,BGC0001512,0.6521908243896101
BGC0000126,BGC0000157,0.5025978252689447
BGC0000696,BGC0000714,0.7942840116481136
BGC0002598,BGC0002605,0.6496450371968936
BGC0000109,BGC0000149,0.5068964398385313
BGC0002365,BGC0002434,0.6483085687985738
BGC0000113,BGC0001065,0.5248925212562063
BGC0000438,BGC0001806,0.5794490138557766
BGC0000162,BGC0001004,0.663567055276881
BGC0000471,BGC0000481,0.5049025570459983
BGC0000235,BGC0002478,0.6315276441813289
BGC0001023,BGC0001429,0.8870908989739721
BGC0002356,BGC0002498,0.7448873302849437
BGC0001501,BGC0001612,0.9752386962481963
BGC0001726,BGC0002365,0.6963681768597674
BGC0001296,BGC0001649,0.5085259927128478
BGC0000419,BGC0001459,0.6597677137071918
BGC0000399,BGC0002092,0.7082675641511398
BGC0001512,BGC0002426,0.8515751339036468
BGC0002078,BGC0002079,0.8295803237916651
BGC0001030,BGC0002606,0.6105065965210168
BGC0001384,BGC0001769,0.892081725736616
BGC0002058,BGC0002287,0.9983499443814181
BGC0001128,BGC0002286,0.7216711805200994
BGC0002487,BGC0002488,0.6111060278372843
BGC0000223,BGC0000262,0.5142819223283057
BGC0000223,BGC0000231,0.7122506809706695
BGC0000311,BGC0001459,0.783727380039807
BGC0000415,BGC0000450,0.9430743432518307
BGC0000125,BGC0002540,0.7669969061698337
BGC0002360,BGC0002581,0.8194438876852382
BGC0000052,BGC0001662,0.6850302289989355
BGC0002333,BGC0002540,0.5870725953947817
BGC0001061,BGC0001409,0.6838916674343256
BGC0000013,BGC0002507,0.5008225232045709
BGC0000682,BGC0001729,0.5263930900018017
BGC0000940,BGC0002305,0.7161759433774347
BGC0001509,BGC0002521,0.5707338683864229
BGC0001435,BGC0002509,0.5285545013407108
BGC0001772,BGC0001795,0.548389028379759
BGC0000235,BGC0000239,0.5176353566898443
BGC0002605,BGC0002607,0.6908599937028108
BGC0000334,BGC0001565,0.7830842420196484
BGC0000399,BGC0002522,0.7133563466979652
BGC0000234,BGC0000253,0.5952926472234625
BGC0000934,BGC0001078,0.643069743015261
BGC0000142,BGC0002517,0.5073249236791301
BGC0000075,BGC0001119,0.5272627309091521
BGC0000982,BGC0001010,0.6992824887681831
BGC0000052,BGC0002356,0.6853472861990658
BGC0000181,BGC0001383,0.9909896528414042
BGC0001653,BGC0002102,0.5810981029030512
BGC0001661,BGC0002047,0.5654464218483161
BGC0001495,BGC0002102,0.5423166764254482
BGC0000305,BGC0002521,0.5014194962037758
BGC0001444,BGC0002443,0.6184176727786728
BGC0001126,BGC0001501,0.9752386962481963
BGC0001128,BGC0001758,0.5470141370069278
BGC0001043,BGC0002365,0.877932674755068
BGC0001438,BGC0002514,0.5271967930361929
BGC0001046,BGC0001052,0.6800465348042609
BGC0001726,BGC0002434,0.5206806404084101
BGC0000231,BGC0000239,0.511474580241273
BGC0000344,BGC0002379,0.5650208465983881
BGC0000965,BGC0001397,0.9532359637095675
BGC0000936,BGC0002561,0.6696555272674826
BGC0000592,BGC0000594,0.5031170838485534
BGC0000934,BGC0001080,0.73244384732667
BGC0002329,BGC0002563,0.722017407923355
BGC0000083,BGC0000177,0.7033955795154607
BGC0000091,BGC0002090,0.6744157081316577
BGC0000307,BGC0001636,0.5393159795585423
BGC0000050,BGC0001065,0.5780833203524377
BGC0000349,BGC0002466,0.6005371322030115
BGC0000031,BGC0001533,0.9842990361527632
BGC0001438,BGC0002477,0.5042172736260663
BGC0000999,BGC0002509,0.5393152059252205
BGC0000411,BGC0002522,0.6002424048467947
BGC0001553,BGC0002509,0.5097115732819354
BGC0000191,BGC0000212,0.8362973944743264
BGC0000473,BGC0000480,0.7808204996146094
BGC0000214,BGC0001074,0.981092429417625
BGC0001366,BGC0002426,0.5932694548428222
BGC0000231,BGC0001661,0.5186613731050811
BGC0000094,BGC0002086,0.5008022904997234
BGC0000323,BGC0000398,0.5180472497157762
BGC0002533,BGC0002613,0.7815154578302573
BGC0000934,BGC0001083,0.6545112144917007
BGC0000051,BGC0000113,0.5194198947971221
BGC0000480,BGC0002486,0.7223990317679303
BGC0000229,BGC0002361,0.7030630508259276
BGC0001459,BGC0001462,0.7203673120525627
BGC0000323,BGC0002092,0.5243452087323851
BGC0001758,BGC0002048,0.6108877283686188
BGC0000050,BGC0000126,0.5371235516151109
BGC0002521,BGC0002522,0.5482219457202134
BGC0001674,BGC0002307,0.8082530091545614
BGC0000082,BGC0000162,0.6687639644983026
BGC0001509,BGC0002092,0.8930557275366201
BGC0000473,BGC0000483,0.7557338245615488
BGC0000058,BGC0002497,0.5036129652447289
BGC0001126,BGC0001612,1.0
BGC0002424,BGC0002466,0.5199484046684858
BGC0001438,BGC0001661,0.5947705583005762
BGC0002047,BGC0002514,0.5249070562106777
BGC0000999,BGC0001726,0.6739818674034023
BGC0000231,BGC0000235,0.7190196319361657
BGC0002070,BGC0002477,0.5366340614813798
BGC0000236,BGC0002047,0.5434786645742659
BGC0000102,BGC0001830,0.5046046835679349
BGC0001611,BGC0001823,0.5285483271933841
BGC0000090,BGC0002552,0.5074949885811507
BGC0000996,BGC0002509,0.590093648154059
BGC0000151,BGC0001662,0.5182574438562475
BGC0000471,BGC0002551,0.6117457465478762
BGC0002383,BGC0002514,0.6504545667221306
BGC0002413,BGC0002414,0.6495435083777417
BGC0000058,BGC0002102,0.5782398676811225
BGC0000050,BGC0000124,0.5514774116393172
BGC0001662,BGC0002356,0.9810814937549572
BGC0002383,BGC0002477,0.5245308630529664
BGC0001043,BGC0002434,0.6374699192804048
BGC0000234,BGC0002047,0.6647320905756955
BGC0002485,BGC0002551,0.9451053486993266
BGC0000190,BGC0000224,0.8200436469417691
BGC0000014,BGC0000080,0.5871479247654817
BGC0000058,BGC0002540,0.5203041408199549
BGC0000231,BGC0001596,0.7477376512880761
BGC0000305,BGC0000398,0.7003392240573711
BGC0002071,BGC0002548,0.5593671180127162
BGC0000402,BGC0001090,0.6402164877998998
BGC0000934,BGC0002561,0.6839979448176065
BGC0001043,BGC0001553,0.646197459927711
BGC0000964,BGC0001045,0.6017820527352216
BGC0001255,BGC0001738,0.5487342835697837
BGC0001537,BGC0001653,0.5351705897282587
BGC0000270,BGC0001072,0.9971971272404617
BGC0000058,BGC0002333,0.5217145204786771
BGC0000415,BGC0000434,0.5220067126419824
BGC0000126,BGC0001828,0.5340154140690875
BGC0000052,BGC0002072,0.6078684842330949
BGC0000235,BGC0001769,0.5980878281477795
BGC0000359,BGC0000368,0.5788488238599905
BGC0002054,BGC0002479,0.514548420461733
BGC0000094,BGC0000113,0.5629624214420145
BGC0000126,BGC0001065,0.541870570929179
BGC0000117,BGC0001709,0.5167442369937891
BGC0000230,BGC0000279,0.5340777200457538
BGC0001074,BGC0001568,0.8548179833711219
BGC0000235,BGC0002383,0.5522251007110381
BGC0001049,BGC0002230,0.514423386301514
BGC0001700,BGC0002523,0.5090913954297442
BGC0000013,BGC0001144,0.5446056145524659
BGC0000157,BGC0000159,0.5095236485302327
BGC0001781,BGC0002053,0.5169016610019068
BGC0001345,BGC0002492,0.651660469977762
BGC0000231,BGC0002070,0.7313931577700944
BGC0000480,BGC0000481,0.5625160267983879
BGC0000964,BGC0000993,0.6193530563640008
BGC0000832,BGC0000833,0.684992356744991
BGC0002239,BGC0002505,0.6957720405933728
BGC0000088,BGC0000098,0.5722892938607982
BGC0002539,BGC0002546,0.5212857443174004
BGC0000323,BGC0000411,0.5072933477678062
BGC0000301,BGC0002512,0.6243412360760271
BGC0000234,BGC0000262,0.5855573565440115
BGC0002070,BGC0002369,0.5738497735828985
BGC0000214,BGC0001568,0.8883876807232491
BGC0001660,BGC0002346,0.559631504088355
BGC0000996,BGC0001556,0.5015305696109994
BGC0000416,BGC0001434,0.5977945105502598
BGC0002414,BGC0002415,0.5243670337694794
BGC0000029,BGC0000097,0.835858813709128
BGC0000339,BGC0000450,0.594298786728423
BGC0000231,BGC0001072,0.7217546767323436
BGC0000115,BGC0001709,0.883467810818902
BGC0002616,BGC0002619,0.5817945370218001
BGC0000603,BGC0001146,0.6070018186761926
BGC0000113,BGC0002086,0.5595088745262217
BGC0000999,BGC0002434,0.548843763678436
BGC0002522,BGC0002548,0.69801314005056
BGC0000473,BGC0002485,0.5174959225424861
BGC0002378,BGC0002510,0.8293661497401361
BGC0000483,BGC0002486,0.6525150234129846
BGC0000818,BGC0001084,0.7030196852756369
BGC0001063,BGC0002090,0.6948308669607935
BGC0000936,BGC0001080,0.7426178337127666
BGC0000073,BGC0000149,0.5019443080736313
BGC0000235,BGC0002369,0.5824213704670512
BGC0000950,BGC0000951,0.6059726464090848
BGC0000955,BGC0001415,0.5425288662064599
BGC0000385,BGC0001207,0.504796505898415
BGC0000268,BGC0001384,0.5978862843342839
BGC0000104,BGC0002619,0.7633911553461902
BGC0000234,BGC0001769,0.5004987910958247
BGC0001472,BGC0002363,0.724926203227532
BGC0000979,BGC0000980,0.9997499868665286
BGC0000223,BGC0000234,0.7697351640570604
BGC0000236,BGC0000253,0.5541248691781558
BGC0000290,BGC0002314,0.5279991880360053
BGC0001064,BGC0001566,1.0
BGC0000214,BGC0001558,0.8881959080694403
BGC0001779,BGC0002307,0.769762420787006
BGC0000221,BGC0000231,0.6123492454365927
BGC0001049,BGC0002066,0.5180450348755946
BGC0001816,BGC0002348,0.5254253106562062
BGC0000052,BGC0002523,0.5069567585963495
BGC0000418,BGC0001462,0.6702720016303156
BGC0001828,BGC0002446,0.5082359895628049
BGC0000035,BGC0001830,0.5931082821450566
BGC0001051,BGC0002102,0.5079103815671967
BGC0001709,BGC0002540,0.5501766538858527
BGC0000104,BGC0002616,0.6255483129491247
BGC0000199,BGC0000273,0.6310735994254311
BGC0000668,BGC0001612,0.8694831430403591
BGC0000050,BGC0000113,0.5570621166264308
BGC0000231,BGC0002383,0.7543574746916133
BGC0001596,BGC0002047,0.5451959447166241
BGC0000996,BGC0001726,0.643883489453191
BGC0000215,BGC0002426,0.6217648940639635
BGC0000253,BGC0002514,0.5128018513747253
BGC0000229,BGC0000268,0.6097680560398944
BGC0001802,BGC0002560,0.508940456366335
BGC0000074,BGC0000090,0.5778363512479527
BGC0000305,BGC0001509,0.8113828461531685
BGC0000999,BGC0001043,0.6893888016648079
BGC0001479,BGC0002512,0.751339312622132
BGC0000625,BGC0001696,0.5267232847513621
BGC0001074,BGC0001558,0.8725730412359286
BGC0000121,BGC0001403,0.6104330267899986
BGC0000109,BGC0002446,0.5119803829961268
BGC0000872,BGC0001076,0.5982324403273266
BGC0002092,BGC0002522,0.6434616229966994
BGC0001132,BGC0002286,0.6225152692492416
BGC0002227,BGC0002228,0.6412320401091501
BGC0000020,BGC0001511,0.8751090526743343
BGC0001769,BGC0002361,0.7788942678557242
BGC0001553,BGC0001726,0.5664000412173176
BGC0000229,BGC0002383,0.5000772714510742
BGC0000471,BGC0002485,0.5853618591645263
BGC0001758,BGC0002071,0.5025628094301574
BGC0000058,BGC0002456,0.5125943620386594
BGC0000058,BGC0000135,0.5030625251223093
BGC0002431,BGC0002526,0.6154393656897912
BGC0001333,BGC0001334,0.6539134026321938
BGC0000035,BGC0001396,0.8326861530817894
BGC0001661,BGC0002477,0.5068100645190491
BGC0000652,BGC0001079,0.8467616621238704
BGC0001080,BGC0002561,0.525562499341308
BGC0000051,BGC0000094,0.5426889425854048
BGC0000407,BGC0001095,0.7278191968020922
BGC0000305,BGC0002092,0.7918092490510463
BGC0000959,BGC0002066,0.619236935606708
BGC0000145,BGC0001041,0.9764719806680815
BGC0000073,BGC0000114,0.5317142085291431
BGC0000052,BGC0002498,0.5356131781805796
BGC0000999,BGC0001553,0.6203541941046782
BGC0000305,BGC0002548,0.6399476261613787
BGC0000286,BGC0001078,0.5051110524642863
BGC0002355,BGC0002498,0.5577044577375443
BGC0000142,BGC0001770,0.5170079959863467
BGC0001017,BGC0002297,0.7564532487621863
BGC0000625,BGC0001802,0.5242101745358865
BGC0001015,BGC0001667,0.6120529752551339
BGC0000118,BGC0000119,0.9950409655069267
BGC0001255,BGC0002304,0.555079523094183
BGC0000013,BGC0000684,0.5598587704005523
BGC0000050,BGC0001653,0.5237938536172305
BGC0000471,BGC0000483,0.868740238162296
BGC0000073,BGC0000117,0.534586415102315
BGC0001438,BGC0002070,0.5871465289250039
BGC0000708,BGC0000709,0.7236922390278004
BGC0002408,BGC0002569,0.6675789348135334
BGC0002038,BGC0002526,0.5638547583473024
BGC0000073,BGC0002038,0.5010463376002642
BGC0000286,BGC0001080,0.6051678802136975
BGC0000035,BGC0000094,0.6225508147108969
BGC0001015,BGC0001017,0.6957353527694391
BGC0002416,BGC0002420,0.5416557573784908
BGC0000117,BGC0001477,0.5039741411235944
BGC0000211,BGC0000263,0.7041568178883846
BGC0000113,BGC0000124,0.5167382389404104
BGC0002072,BGC0002356,0.6813028805008755
BGC0000134,BGC0002187,0.9295859080993842
BGC0002417,BGC0002419,0.6457592911474611
BGC0002537,BGC0002612,0.8453822771701422
BGC0000963,BGC0002350,0.9562352509701295
BGC0000234,BGC0000239,0.5029339243886309
BGC0002070,BGC0002383,0.6651494274905156
BGC0000073,BGC0002446,0.5072414415106571
BGC0000708,BGC0000713,0.7406382402612742
BGC0000852,BGC0002052,0.5134280826496679
BGC0000323,BGC0002071,0.606146746622348
BGC0001017,BGC0001667,0.7263434295174352
BGC0002355,BGC0002356,0.7313018372901633
BGC0000349,BGC0002424,0.5658649357195029
BGC0002521,BGC0002548,0.5495840005771769
BGC0001553,BGC0002365,0.5735145714545801
BGC0000058,BGC0000125,0.5010605531597346
BGC0001567,BGC0001628,0.5910921086392666
BGC0000301,BGC0001479,0.6228751301605499
BGC0002070,BGC0002504,0.5290200611089286
BGC0001445,BGC0002268,0.5073174631294971
BGC0002598,BGC0002606,0.6425838991966654
BGC0002484,BGC0002572,0.7481580208459901
BGC0001655,BGC0002307,0.5271368963243864
BGC0000471,BGC0000473,0.677485747451358
BGC0000419,BGC0001462,0.6757695853047986
BGC0002413,BGC0002415,0.5107613262726256
BGC0001767,BGC0002466,0.7214217079758763
BGC0000234,BGC0001596,0.5688659141131787
BGC0000100,BGC0002431,0.5536504103530304
BGC0000325,BGC0000423,0.6899929796773945
BGC0001814,BGC0002440,0.5047411249447079
BGC0001438,BGC0002361,0.5333823157953758
BGC0000709,BGC0000712,0.6551226514902656
BGC0001726,BGC0002509,0.5120857320604668
BGC0000058,BGC0001828,0.5649595002200472
BGC0001709,BGC0002333,0.5517010414827275
BGC0000231,BGC0002047,0.5066783270414336
BGC0001043,BGC0002509,0.7499111043381325
BGC0000035,BGC0000102,0.5468445360690464
BGC0000398,BGC0002548,0.6145785514731721
BGC0000151,BGC0002357,0.502730157770758
BGC0001126,BGC0001594,0.9461750162567162
