BGC0000001,0
BGC0001694,0
BGC0000029,15
BGC0000097,15
BGC0001349,15
BGC0000031,17
BGC0001533,17
BGC0000039,21
BGC0000088,21
BGC0000098,21
BGC0000062,34
BGC0002502,34
BGC0000066,41
BGC0000074,41
BGC0000014,45
BGC0000080,45
BGC0000082,47
BGC0000162,47
BGC0001004,47
BGC0000083,48
BGC0000177,48
BGC0000055,54
BGC0000085,54
BGC0000092,54
BGC0000035,67
BGC0000050,67
BGC0000051,67
BGC0000094,67
BGC0000102,67
BGC0000113,67
BGC0001396,67
BGC0001830,67
BGC0002086,67
BGC0002102,67
BGC0000118,72
BGC0000119,72
BGC0000121,74
BGC0001403,74
BGC0000058,79
BGC0000109,79
BGC0000125,79
BGC0000126,79
BGC0001051,79
BGC0001065,79
BGC0001653,79
BGC0001828,79
BGC0002098,79
BGC0002497,79
BGC0000129,81
BGC0001068,81
BGC0000145,91
BGC0001041,91
BGC0000181,120
BGC0001383,120
BGC0000191,126
BGC0000212,126
BGC0000197,127
BGC0000220,141
BGC0002366,141
BGC0000190,145
BGC0000224,145
BGC0000230,150
BGC0000266,150
BGC0000279,150
BGC0000237,157
BGC0000238,157
BGC0000236,175
BGC0000270,175
BGC0001072,175
BGC0000199,176
BGC0000273,176
BGC0000280,180
BGC0000281,180
BGC0000283,182
BGC0001476,182
BGC0000288,185
BGC0000949,185
BGC0000301,197
BGC0001479,197
BGC0002512,197
BGC0000339,223
BGC0000415,223
BGC0000434,223
BGC0000450,223
BGC0000359,241
BGC0000368,241
BGC0000397,263
BGC0001028,263
BGC0002061,263
BGC0000402,267
BGC0001090,267
BGC0000400,268
BGC0000403,268
BGC0000449,268
BGC0000416,278
BGC0000465,278
BGC0001434,278
BGC0000311,281
BGC0000418,281
BGC0000419,281
BGC0001459,281
BGC0001462,281
BGC0000325,285
BGC0000423,285
BGC0000429,289
BGC0002108,289
BGC0000442,299
BGC0001712,299
BGC0000437,304
BGC0000438,304
BGC0000447,304
BGC0001629,304
BGC0001806,304
BGC0000448,305
BGC0001652,305
BGC0000468,317
BGC0000469,317
BGC0000471,319
BGC0000473,319
BGC0000480,319
BGC0000481,319
BGC0000483,319
BGC0002485,319
BGC0002486,319
BGC0002551,319
BGC0000521,329
BGC0000539,329
BGC0000592,339
BGC0000594,339
BGC0000603,343
BGC0001145,343
BGC0001146,343
BGC0000611,349
BGC0000614,349
BGC0001471,349
BGC0001474,349
BGC0000708,383
BGC0000709,383
BGC0000712,383
BGC0000713,383
BGC0000696,384
BGC0000714,384
BGC0000722,387
BGC0000723,387
BGC0000832,402
BGC0000833,402
BGC0000834,402
BGC0000836,403
BGC0000837,403
BGC0000842,408
BGC0000847,408
BGC0000852,413
BGC0002052,413
BGC0000935,436
BGC0001444,436
BGC0002443,436
BGC0000950,448
BGC0000951,448
BGC0000963,458
BGC0001048,458
BGC0002350,458
BGC0000965,460
BGC0001397,460
BGC0000979,473
BGC0000980,473
BGC0000964,483
BGC0000993,483
BGC0001045,483
BGC0000982,497
BGC0001010,497
BGC0001022,506
BGC0001394,506
BGC0001023,507
BGC0001429,507
BGC0001046,528
BGC0001052,528
BGC0001056,536
BGC0001130,536
BGC0001061,540
BGC0001409,540
BGC0000091,542
BGC0001063,542
BGC0002090,542
BGC0002381,542
BGC0001064,543
BGC0001357,543
BGC0001566,543
BGC0000872,555
BGC0001076,555
BGC0000652,557
BGC0001078,557
BGC0001079,557
BGC0000818,561
BGC0001084,561
BGC0000407,569
BGC0001095,569
BGC0001115,582
BGC0002091,582
BGC0002412,582
BGC0001133,596
BGC0001825,596
BGC0001128,597
BGC0001132,597
BGC0001135,597
BGC0001758,597
BGC0002286,597
BGC0000013,601
BGC0000684,601
BGC0001144,601
BGC0002237,601
BGC0002507,601
BGC0000385,617
BGC0001207,617
BGC0000290,623
BGC0001233,623
BGC0002314,623
BGC0001264,630
BGC0002165,630
BGC0000106,633
BGC0000124,633
BGC0000157,633
BGC0000159,633
BGC0001287,633
BGC0001495,633
BGC0001537,633
BGC0001773,633
BGC0002446,633
BGC0002456,633
BGC0000038,638
BGC0001296,638
BGC0001433,638
BGC0001649,638
BGC0002308,638
BGC0001333,646
BGC0001334,646
BGC0001053,653
BGC0001344,653
BGC0001345,654
BGC0002324,654
BGC0002492,654
BGC0000200,658
BGC0000215,658
BGC0000256,658
BGC0001366,658
BGC0001512,658
BGC0001590,658
BGC0002426,658
BGC0001375,660
BGC0002618,660
BGC0001376,661
BGC0002732,661
BGC0000955,682
BGC0001415,682
BGC0001452,704
BGC0001522,704
BGC0001472,715
BGC0002363,715
BGC0000668,731
BGC0001126,731
BGC0001501,731
BGC0001594,731
BGC0001612,731
BGC0001493,735
BGC0001506,735
BGC0001781,735
BGC0002053,735
BGC0002074,735
BGC0001036,745
BGC0001519,745
BGC0000002,748
BGC0000073,748
BGC0000148,748
BGC0000149,748
BGC0000151,748
BGC0001477,748
BGC0001523,748
BGC0001619,748
BGC0001700,748
BGC0002523,748
BGC0001525,750
BGC0001526,750
BGC0001536,756
BGC0002432,756
BGC0000214,764
BGC0001074,764
BGC0001558,764
BGC0001568,764
BGC0001563,768
BGC0002250,768
BGC0000334,770
BGC0001565,770
BGC0001569,774
BGC0001814,774
BGC0002440,774
BGC0001611,792
BGC0001823,792
BGC0001567,802
BGC0001628,802
BGC0000307,808
BGC0001636,808
BGC0000446,809
BGC0001637,809
BGC0001655,823
BGC0001660,825
BGC0002346,825
BGC0000052,827
BGC0001662,827
BGC0002072,827
BGC0002355,827
BGC0002356,827
BGC0002357,827
BGC0002498,827
BGC0001015,830
BGC0001017,830
BGC0001667,830
BGC0002297,830
BGC0000240,836
BGC0000241,836
BGC0001693,836
BGC0000625,839
BGC0001696,839
BGC0001802,839
BGC0002560,839
BGC0000115,845
BGC0000117,845
BGC0001709,845
BGC0002333,845
BGC0002540,845
BGC0001717,850
BGC0001718,850
BGC0000075,852
BGC0001119,852
BGC0001719,852
BGC0000682,857
BGC0001729,857
BGC0001255,860
BGC0001738,860
BGC0002304,860
BGC0000349,874
BGC0001767,874
BGC0002424,874
BGC0002466,874
BGC0000227,876
BGC0000229,876
BGC0000263,876
BGC0000267,876
BGC0000268,876
BGC0001384,876
BGC0001438,876
BGC0001769,876
BGC0002361,876
BGC0001082,881
BGC0001776,881
BGC0001772,892
BGC0001795,892
BGC0001570,924
BGC0002051,924
BGC0002058,928
BGC0002287,928
BGC0000211,937
BGC0000221,937
BGC0000223,937
BGC0000231,937
BGC0000234,937
BGC0000239,937
BGC0000253,937
BGC0000262,937
BGC0001596,937
BGC0002047,937
BGC0002070,937
BGC0002504,937
BGC0002514,937
BGC0002078,944
BGC0002079,944
BGC0002078,945
BGC0002079,945
BGC0000444,954
BGC0002089,954
BGC0000305,957
BGC0000323,957
BGC0000344,957
BGC0000398,957
BGC0000399,957
BGC0000411,957
BGC0001509,957
BGC0002048,957
BGC0002071,957
BGC0002092,957
BGC0002379,957
BGC0002521,957
BGC0002522,957
BGC0002548,957
BGC0000959,958
BGC0001049,958
BGC0001445,958
BGC0002066,958
BGC0002067,958
BGC0002093,958
BGC0002230,958
BGC0002268,958
BGC0001172,960
BGC0002096,960
BGC0002171,978
BGC0002275,978
BGC0000134,987
BGC0002187,987
BGC0001606,989
BGC0002191,989
BGC0002204,995
BGC0002205,995
BGC0002227,1003
BGC0002228,1003
BGC0001290,1024
BGC0002259,1024
BGC0001026,1026
BGC0002261,1026
BGC0000375,1041
BGC0002295,1041
BGC0000940,1046
BGC0000941,1046
BGC0002305,1046
BGC0001674,1047
BGC0001779,1047
BGC0002307,1047
BGC0002329,1061
BGC0002563,1061
BGC0002564,1061
BGC0001816,1070
BGC0002348,1070
BGC0001027,1074
BGC0002352,1074
BGC0000996,1086
BGC0000999,1086
BGC0001043,1086
BGC0001435,1086
BGC0001553,1086
BGC0001556,1086
BGC0001726,1086
BGC0002365,1086
BGC0002434,1086
BGC0002509,1086
BGC0000454,1111
BGC0002413,1111
BGC0002414,1111
BGC0002415,1111
BGC0002416,1117
BGC0002417,1117
BGC0002419,1117
BGC0002420,1117
BGC0000084,1124
BGC0000100,1124
BGC0000114,1124
BGC0000135,1124
BGC0002038,1124
BGC0002431,1124
BGC0002526,1124
BGC0000179,1138
BGC0002455,1138
BGC0000235,1150
BGC0001661,1150
BGC0002369,1150
BGC0002383,1150
BGC0002477,1150
BGC0002478,1150
BGC0002054,1152
BGC0002479,1152
BGC0002484,1156
BGC0002572,1156
BGC0002487,1160
BGC0002488,1160
BGC0002239,1173
BGC0002505,1173
BGC0002538,1173
BGC0002378,1177
BGC0002510,1177
BGC0000146,1180
BGC0002515,1180
BGC0000142,1181
BGC0001770,1181
BGC0002517,1181
BGC0002533,1193
BGC0002613,1193
BGC0002543,1200
BGC0002611,1200
BGC0002539,1203
BGC0002546,1203
BGC0000020,1207
BGC0000090,1207
BGC0001511,1207
BGC0002552,1207
BGC0000286,1215
BGC0000934,1215
BGC0000936,1215
BGC0001080,1215
BGC0001083,1215
BGC0001221,1215
BGC0002561,1215
BGC0000386,1219
BGC0002408,1219
BGC0002569,1219
BGC0002360,1225
BGC0002581,1225
BGC0001516,1234
BGC0002602,1234
BGC0002603,1235
BGC0002614,1235
BGC0001030,1239
BGC0002598,1239
BGC0002605,1239
BGC0002606,1239
BGC0002607,1239
BGC0002537,1241
BGC0002612,1241
BGC0000104,1246
BGC0002616,1246
BGC0002619,1246
